commit,total_duration,neutron.rpc_sg_info_for_devices_full_id (run 1),neutron.rpc_sg_info_for_devices_full_id (run 2),neutron.rpc_sg_info_for_devices_full_id (avg),neutron.rpc_sg_info_for_devices_full_id (max),neutron.rpc_get_devices_details_list (run 1),neutron.rpc_get_devices_details_list (run 2),neutron.rpc_get_devices_details_list (avg),neutron.rpc_get_devices_details_list (max),neutron.rpc_get_routers (run 1),neutron.rpc_get_routers (run 2),neutron.rpc_get_routers (avg),neutron.rpc_get_routers (max)
895c969de5a5eb69738a38f26424a3d6fbbf6bff,61.28671598434448,8.645267009735107,8.875051975250244,8.760159492492676,8.875051975250244,10.495925903320312,10.1616690158844,10.328797459602356,10.495925903320312,11.675153970718384,11.426460027694702,11.550806999206543,11.675153970718384
600e3d8f7c2b825647b9db5527a5d38b1564fde4,61.661166191101074,9.265066862106323,8.803544998168945,9.034305930137634,9.265066862106323,10.194653987884521,10.234486103057861,10.214570045471191,10.234486103057861,11.743012189865112,11.412243127822876,11.577627658843994,11.743012189865112
c4dcf0bfaee35104c2f6b82ce7455163fc94ca9b,61.61110496520996,9.179440975189209,8.926413774490356,9.052927374839783,9.179440975189209,10.264580965042114,10.157886028289795,10.211233496665955,10.264580965042114,11.65630316734314,11.41925311088562,11.53777813911438,11.65630316734314
a34b1bf9e5497c28c06c0ad2c94dd921286366b7,61.938884973526,9.178238153457642,8.851970911026001,9.015104532241821,9.178238153457642,10.237595081329346,10.226711988449097,10.232153534889221,10.237595081329346,11.697297096252441,11.740134000778198,11.71871554851532,11.740134000778198
f648482dd0554c1541ae3b290a5c7e1f2b8b302a,61.644349813461304,9.169265985488892,9.125911951065063,9.147588968276978,9.169265985488892,10.152820825576782,10.12126898765564,10.137044906616211,10.152820825576782,11.673780918121338,11.392701864242554,11.533241391181946,11.673780918121338
1d142cc0c936cd6f699d3559ed740db6cf3b6c5a,61.68639612197876,9.117104053497314,9.245980024337769,9.181542038917542,9.245980024337769,10.191478967666626,10.149935960769653,10.17070746421814,10.191478967666626,11.629523992538452,11.344696044921875,11.487110018730164,11.629523992538452
a15f11c3aaed589f6c516bccb5e7d05730c4e718,62.39883899688721,9.325248956680298,9.25917387008667,9.292211413383484,9.325248956680298,10.278940200805664,10.385035037994385,10.331987619400024,10.385035037994385,11.77763819694519,11.3647301197052,11.571184158325195,11.77763819694519
63e2efb14fc903af8e5c3cd76947aa53c10bad06,62.20187282562256,9.396102905273438,9.116705894470215,9.256404399871826,9.396102905273438,10.087559938430786,10.272822141647339,10.180191040039062,10.272822141647339,11.612644910812378,11.706911087036133,11.659777998924255,11.706911087036133
d217543ea05f7be2b01630afa76148bf1c0b48bb,61.94389581680298,9.332149028778076,9.198309898376465,9.26522946357727,9.332149028778076,10.226648092269897,10.224533081054688,10.225590586662292,10.226648092269897,11.6163330078125,11.33798599243164,11.47715950012207,11.6163330078125
665790eeb8e087ff4c901732a25fc2b5b77370ea,61.33396506309509,9.284743070602417,9.073174953460693,9.178959012031555,9.284743070602417,10.097949028015137,10.028717994689941,10.063333511352539,10.097949028015137,11.423884153366089,11.418521881103516,11.421203017234802,11.423884153366089
93eda41e5372016810113bb99da7850fe0e6d502,61.728487968444824,9.260935068130493,8.955080032348633,9.108007550239563,9.260935068130493,10.124499082565308,10.158917903900146,10.141708493232727,10.158917903900146,11.91345500946045,11.307021856307983,11.610238432884216,11.91345500946045
555ba34bf09b87e9fbc4b07a28f8aefdbf3cbc08,61.825932025909424,9.284251928329468,8.747150182723999,9.015701055526733,9.284251928329468,10.269857168197632,10.334874153137207,10.30236566066742,10.334874153137207,11.679955959320068,11.50197982788086,11.590967893600464,11.679955959320068
83531a1e079348c331709d54513b20fb78e33781,61.69484782218933,9.10430383682251,9.009388208389282,9.056846022605896,9.10430383682251,10.216368198394775,10.260608911514282,10.238488554954529,10.260608911514282,11.600475072860718,11.496365070343018,11.548420071601868,11.600475072860718
d308dd5b4b3bd4768f1d7db596bb0e8a3a8a38b2,61.40204095840454,9.249181032180786,8.876604080200195,9.06289255619049,9.249181032180786,10.156941890716553,10.008338928222656,10.082640409469604,10.156941890716553,11.713171005249023,11.38988208770752,11.551526546478271,11.713171005249023
97374243752605cff1ae1a2a52a99b6c2d670c4f,60.909568071365356,8.97423005104065,8.996104001998901,8.985167026519775,8.996104001998901,10.134718894958496,10.054388999938965,10.09455394744873,10.134718894958496,11.527517080307007,11.215627908706665,11.371572494506836,11.527517080307007
dad1e1498747860007e732fea8220c5c998d220a,57.41841983795166,9.349236965179443,9.160362958908081,9.254799962043762,9.349236965179443,10.245627164840698,10.220448970794678,10.233038067817688,10.245627164840698,9.475888013839722,8.958602905273438,9.21724545955658,9.475888013839722
2da9dc4174c783c6ab12916d45fe0661cdbb6c37,57.63821792602539,9.167443037033081,9.311753988265991,9.239598512649536,9.311753988265991,10.177980899810791,10.366250038146973,10.272115468978882,10.366250038146973,9.241008996963501,9.367371082305908,9.304190039634705,9.367371082305908
d549f01d3ea57894250b0711685f21866ac8ede3,56.66606426239014,9.144728899002075,8.87082314491272,9.007776021957397,9.144728899002075,10.064635038375854,10.019317865371704,10.04197645187378,10.064635038375854,9.234725952148438,9.323922872543335,9.279324412345886,9.323922872543335
c38f68c5aa8590ed771dbfe147e7fb22d8a0c16a,57.465521812438965,9.419587135314941,9.019026041030884,9.219306588172913,9.419587135314941,10.179437160491943,10.364526987075806,10.271982073783875,10.364526987075806,9.245853900909424,9.229482889175415,9.23766839504242,9.245853900909424
e0fe818772e931e4353fe88a4cc9ff93726df944,56.586885929107666,8.836178064346313,8.969927072525024,8.903052568435669,8.969927072525024,10.232791900634766,10.026290893554688,10.129541397094727,10.232791900634766,9.519540071487427,8.994328022003174,9.2569340467453,9.519540071487427
e95c76bd983387727144b36c032d9b161ff4826d,57.10029125213623,9.01831316947937,9.274699926376343,9.146506547927856,9.274699926376343,10.277118921279907,10.026593923568726,10.151856422424316,10.277118921279907,9.540212869644165,8.956624984741211,9.248418927192688,9.540212869644165
53c91040d6e38207bf2104d2105a66a5f8830472,57.84129786491394,9.29879903793335,9.20944094657898,9.254119992256165,9.29879903793335,10.231044054031372,10.208980083465576,10.220012068748474,10.231044054031372,9.489178895950317,9.397387027740479,9.443282961845398,9.489178895950317
53b0e04ba195da36f4a45ae8fa5bb05ada04aa6d,57.05980205535889,9.158890008926392,9.207808017730713,9.183349013328552,9.207808017730713,10.035712003707886,10.226562976837158,10.131137490272522,10.226562976837158,9.281852960586548,9.141901969909668,9.211877465248108,9.281852960586548
98f608d225818a26815fdd242d30e67b944f18fe,56.20393991470337,9.122477054595947,8.707093000411987,8.914785027503967,9.122477054595947,10.136828899383545,9.962362051010132,10.049595475196838,10.136828899383545,9.306457996368408,8.962444067001343,9.134451031684875,9.306457996368408
7ba04c546635a4a5a2573821595ece1a84c93d5f,57.698336124420166,9.349351167678833,9.081657886505127,9.21550452709198,9.349351167678833,10.219701051712036,10.342802047729492,10.281251549720764,10.342802047729492,9.667860984802246,9.030457019805908,9.349159002304077,9.667860984802246
72fa1e967da55790d88bc1ddbcae3dc0e7641cd2,57.19316601753235,9.021451950073242,9.041579008102417,9.03151547908783,9.041579008102417,10.127166032791138,10.261356115341187,10.194261074066162,10.261356115341187,9.521456003189087,9.213557004928589,9.367506504058838,9.521456003189087
be5491dee71ccc29efbc0ac14083132c57d2882c,56.925037145614624,9.125117778778076,9.038980960845947,9.082049369812012,9.125117778778076,10.209583044052124,10.158576965332031,10.184080004692078,10.209583044052124,9.302633047103882,9.083569049835205,9.193101048469543,9.302633047103882
46bd7acc024425f3cd9e1786a98bcfbb946a14fa,57.2125141620636,9.056884050369263,9.132841110229492,9.094862580299377,9.132841110229492,10.069989919662476,10.247869968414307,10.158929944038391,10.247869968414307,9.410068035125732,9.287745952606201,9.348906993865967,9.410068035125732
f1f34e04836265e753924a3aadcaf3f1b1dc209e,56.31799817085266,9.022313117980957,8.992400884628296,9.007357001304626,9.022313117980957,10.076231956481934,10.007313966751099,10.041772961616516,10.076231956481934,9.185538053512573,9.027655839920044,9.106596946716309,9.185538053512573
c851056d814166ded2f8558e7313b7eccdfa9f02,57.948988914489746,9.191298007965088,9.115039110183716,9.153168559074402,9.191298007965088,10.345602989196777,10.336966037750244,10.34128451347351,10.345602989196777,9.565152883529663,9.38664698600769,9.475899934768677,9.565152883529663
90a9e588052c1f96d9f3f0d63de3bdfa3c5b8656,57.3862509727478,9.348900079727173,9.121404886245728,9.23515248298645,9.348900079727173,10.083517789840698,10.208784103393555,10.146150946617126,10.208784103393555,9.217826843261719,9.398476123809814,9.308151483535767,9.398476123809814
640ed4c75258237fc5400c96d9813d6d8ec7fcea,57.30287408828735,9.175633907318115,9.235445976257324,9.20553994178772,9.235445976257324,10.24907398223877,9.987024068832397,10.118049025535583,10.24907398223877,9.435349941253662,9.213265180587769,9.324307560920715,9.435349941253662
941849bf66206777ac06d9325648562028590b86,57.59790778160095,9.337778091430664,9.168861865997314,9.25331997871399,9.337778091430664,10.269257068634033,10.207959175109863,10.238608121871948,10.269257068634033,9.408926963806152,9.198660135269165,9.303793549537659,9.408926963806152
68e165ea7ddb7116172552b4f7b1f822921d941d,57.255200147628784,9.179399967193604,9.196906089782715,9.18815302848816,9.196906089782715,10.265681982040405,10.103295087814331,10.184488534927368,10.265681982040405,9.497387170791626,9.005919218063354,9.25165319442749,9.497387170791626
33fe3437a55deb9229d4f2cbedfcab34ff9eb3f2,57.485599756240845,9.0032320022583,9.106225967407227,9.054728984832764,9.106225967407227,10.178833961486816,10.278173923492432,10.228503942489624,10.278173923492432,9.5174241065979,9.39488697052002,9.45615553855896,9.5174241065979
7e8be2d5c4740b3e74cb49981278fe5bae49e8fc,57.11075711250305,9.148667097091675,8.880980014801025,9.01482355594635,9.148667097091675,10.202948093414307,10.423545122146606,10.313246607780457,10.423545122146606,9.464658975601196,8.983073949813843,9.22386646270752,9.464658975601196
b2b0dcec995d5c91d50dc8641988c7515113c935,57.77866888046265,9.169380187988281,9.2571280002594,9.21325409412384,9.2571280002594,10.314362049102783,10.026937007904053,10.170649528503418,10.314362049102783,9.649912118911743,9.353250980377197,9.50158154964447,9.649912118911743
904435757dad19474cf8cd6ccf73c9f362bdb9d4,56.81556987762451,8.951283931732178,8.817070007324219,8.884176969528198,8.951283931732178,10.092090845108032,10.131003141403198,10.111546993255615,10.131003141403198,9.543337106704712,9.27434492111206,9.408841013908386,9.543337106704712
6c587a546abcecf7a8fa5a68eebe09be1ce4d042,56.7978253364563,9.091885805130005,8.89137887954712,8.991632342338562,9.091885805130005,10.09065580368042,10.07483720779419,10.082746505737305,10.09065580368042,9.595582008361816,9.0469069480896,9.321244478225708,9.595582008361816
97cc0d2f66907ad8269dc4fe95ea13c50cd14404,57.35484433174133,9.438054084777832,9.034735202789307,9.23639464378357,9.438054084777832,10.260278224945068,9.999361991882324,10.129820108413696,10.260278224945068,9.411078929901123,9.203792095184326,9.307435512542725,9.411078929901123
e970b0fdca69ffec6121477da54ace07dfcf95a8,57.06852984428406,9.187288045883179,8.850694179534912,9.018991112709045,9.187288045883179,10.207557201385498,10.319493055343628,10.263525128364563,10.319493055343628,9.266379117965698,9.230123043060303,9.248251080513,9.266379117965698
7cb6ca011efb766def95535f1ff2dfb707a7768f,56.946751832962036,9.188679933547974,8.858733892440796,9.023706912994385,9.188679933547974,10.172459840774536,10.23019289970398,10.201326370239258,10.23019289970398,9.310546875,9.178851127624512,9.244699001312256,9.310546875
bbfc5eb691c902da8f8fa01745a43fa32e90d96b,56.2815158367157,9.067402839660645,8.598468780517578,8.832935810089111,9.067402839660645,10.112320899963379,9.922075986862183,10.01719844341278,10.112320899963379,9.439624786376953,9.134857177734375,9.287240982055664,9.439624786376953
695cabc44c13a7e85d58b56d35068a05163a4b92,57.09996294975281,9.071475982666016,9.018640041351318,9.045058012008667,9.071475982666016,10.277685165405273,10.200788021087646,10.23923659324646,10.277685165405273,9.532036066055298,8.991841077804565,9.261938571929932,9.532036066055298
71df7c80b9efa84f2ef87a2299600066816870b4,57.30409002304077,9.15723705291748,8.96107816696167,9.059157609939575,9.15723705291748,10.218129873275757,10.163653135299683,10.19089150428772,10.218129873275757,9.541719913482666,9.255651950836182,9.398685932159424,9.541719913482666
a02e23e6e296f2751c422c07bb7827458bc95152,56.387802839279175,9.169004917144775,8.796386957168579,8.982695937156677,9.169004917144775,10.231563806533813,10.05478310585022,10.143173456192017,10.231563806533813,8.986063003540039,9.142914056777954,9.064488530158997,9.142914056777954
f3e7719cb15c2cd1e94d2225c82ae15032dfafff,57.591460943222046,9.136595964431763,9.105231046676636,9.1209135055542,9.136595964431763,10.141649961471558,10.220716953277588,10.181183457374573,10.220716953277588,9.590747117996216,9.389361143112183,9.4900541305542,9.590747117996216
1aaa8b34466b0567c6a5ea0b607f1ac324ee5dfa,57.497726917266846,9.12260389328003,9.054553985595703,9.088578939437866,9.12260389328003,10.215719938278198,10.20716404914856,10.211441993713379,10.215719938278198,9.447463035583496,9.44354796409607,9.445505499839783,9.447463035583496
f863e9c07711df8dd447693c45c7ac147718087a,57.1389479637146,9.190475940704346,8.70456314086914,8.947519540786743,9.190475940704346,10.41547179222107,9.971359968185425,10.193415880203247,10.41547179222107,9.461204051971436,9.389148950576782,9.425176501274109,9.461204051971436
a10e2aa7340468f0869aab14033fa926b6b17a99,56.93536996841431,9.194375991821289,8.804149150848389,8.999262571334839,9.194375991821289,10.267904043197632,10.197147130966187,10.23252558708191,10.267904043197632,9.28089189529419,9.183719873428345,9.232305884361267,9.28089189529419
34ccde4e7423231d21dd377427ea72941ffcbe4c,58.89395499229431,9.002708196640015,8.513659000396729,8.758183598518372,9.002708196640015,11.312685012817383,11.261192083358765,11.286938548088074,11.312685012817383,9.40137505531311,9.395551919937134,9.398463487625122,9.40137505531311
f171d4caf0a16211deb769932428a9931f5122d6,61.67071294784546,9.321952104568481,9.192386150360107,9.257169127464294,9.321952104568481,11.91881799697876,11.8474280834198,11.88312304019928,11.91881799697876,9.685992002487183,9.69626522064209,9.691128611564636,9.69626522064209
14919c6f2a6aab57c27f30938d3e9d581fb50bd8,61.50590801239014,9.391912937164307,9.040646076202393,9.21627950668335,9.391912937164307,11.966854810714722,11.832803964614868,11.899829387664795,11.966854810714722,9.740502834320068,9.524253845214844,9.632378339767456,9.740502834320068
69129777534cf0e155e5209f950a07185f0efd87,61.774160861968994,9.464555978775024,9.324692010879517,9.39462399482727,9.464555978775024,11.890768051147461,11.720831871032715,11.805799961090088,11.890768051147461,9.674919128417969,9.691127061843872,9.68302309513092,9.691127061843872
beb660c1ac354798ea08ef389e13bacd0878ec4e,61.22658896446228,9.171882152557373,9.083012819290161,9.127447485923767,9.171882152557373,12.06790804862976,11.782036781311035,11.924972414970398,12.06790804862976,9.56616497039795,9.547260046005249,9.5567125082016,9.56616497039795
e3b5960048cdc5801f76bebec611ce0bf6f4ac46,61.95705509185791,9.307144165039062,9.314089059829712,9.310616612434387,9.314089059829712,11.87506103515625,11.983911991119385,11.929486513137817,11.983911991119385,9.744061946868896,9.725039005279541,9.734550476074219,9.744061946868896
fe06d1dec1c7c122adde8598459eef08fd820084,61.852120876312256,9.521286964416504,9.178332805633545,9.349809885025024,9.521286964416504,12.064389944076538,11.905125141143799,11.984757542610168,12.064389944076538,9.613600015640259,9.562282085418701,9.58794105052948,9.613600015640259
d7145141f5dd64d27a2f0fa5044b65c0e3e23a51,61.084126234054565,9.262814044952393,9.146955013275146,9.20488452911377,9.262814044952393,11.754755020141602,11.979583978652954,11.867169499397278,11.979583978652954,9.679002046585083,9.251837968826294,9.465420007705688,9.679002046585083
2c8c01d4b22d05c8026ac57fd36c03c6c2035916,60.73650884628296,9.224849939346313,9.178799152374268,9.20182454586029,9.224849939346313,11.719748973846436,11.863899946212769,11.791824460029602,11.863899946212769,9.401717901229858,9.340081930160522,9.37089991569519,9.401717901229858
5ba1dae2d1f7cf902b28c35299aae97c8c76164c,60.33919382095337,9.20029902458191,8.726001977920532,8.96315050125122,9.20029902458191,11.69783902168274,11.794534921646118,11.746186971664429,11.794534921646118,9.576801061630249,9.336639881134033,9.456720471382141,9.576801061630249
71820134ea2fa08fd7185cc8b2fa518aaa5f4700,60.37406587600708,8.932216882705688,9.036767959594727,8.984492421150208,9.036767959594727,11.809144020080566,11.797049045562744,11.803096532821655,11.809144020080566,9.435264110565186,9.356129884719849,9.395696997642517,9.435264110565186
6db9fac9387696aae6f36c920d2e6b3989352f62,60.652048110961914,9.091839790344238,9.02059817314148,9.056218981742859,9.091839790344238,11.875837087631226,11.850750207901001,11.863293647766113,11.875837087631226,9.576172828674316,9.229574203491211,9.402873516082764,9.576172828674316
63d2ec323e126db785c6b2699f1b3abb8239ced0,60.77341604232788,8.871344089508057,9.06741213798523,8.969378113746643,9.06741213798523,11.924530029296875,11.751889944076538,11.838209986686707,11.924530029296875,9.699365854263306,9.45122504234314,9.575295448303223,9.699365854263306
d014cc4360c97a8673300bdca280158a97a15a56,60.965192794799805,9.168175220489502,9.051406860351562,9.109791040420532,9.168175220489502,11.928833961486816,11.82552695274353,11.877180457115173,11.928833961486816,9.557116031646729,9.42647385597229,9.49179494380951,9.557116031646729
cdc1b3568fcbcbe3bb5362abf4c39015aa0ca638,61.8651659488678,9.266847848892212,9.198006868362427,9.23242735862732,9.266847848892212,11.945994138717651,12.042991161346436,11.994492650032043,12.042991161346436,9.672944068908691,9.730451107025146,9.701697587966919,9.730451107025146
f0aef106e0feca893e64165b1c4718c83f9438dd,61.442349910736084,9.400406122207642,9.119700908660889,9.260053515434265,9.400406122207642,11.860499858856201,11.898707151412964,11.879603505134583,11.898707151412964,9.659135818481445,9.495715141296387,9.577425479888916,9.659135818481445
50ca542eca31195609979ef5dcbd8896a985411e,61.18108677864075,9.32503604888916,9.23238205909729,9.278709053993225,9.32503604888916,11.802101850509644,11.802168130874634,11.802134990692139,11.802168130874634,9.588785171508789,9.423310995101929,9.506048083305359,9.588785171508789
1fada93d6fbd28471eb481fb21aba9335f99c522,60.91951298713684,9.47834300994873,8.676315069198608,9.07732903957367,9.47834300994873,11.85376501083374,11.656378984451294,11.755071997642517,11.85376501083374,9.640413999557495,9.607473850250244,9.62394392490387,9.640413999557495
0ab0c1609a1fef64bf2e38251e86dadf4db1a680,60.57216286659241,9.545347929000854,8.950868129730225,9.24810802936554,9.545347929000854,11.850515842437744,11.639327049255371,11.744921445846558,11.850515842437744,9.35160493850708,9.227126121520996,9.289365530014038,9.35160493850708
69789b4d50550ffa2df8345b322cdc3dcb0da125,61.66022801399231,9.313107967376709,9.465748071670532,9.38942801952362,9.465748071670532,11.811491966247559,11.90713381767273,11.859312891960144,11.90713381767273,9.565881967544556,9.589255094528198,9.577568531036377,9.589255094528198
7f152db815bf6b71664279f740af1047af1c13c6,60.608298778533936,9.21415901184082,8.908596992492676,9.061378002166748,9.21415901184082,11.569048881530762,11.788867950439453,11.678958415985107,11.788867950439453,9.560585975646973,9.560050964355469,9.56031847000122,9.560585975646973
f1384cc0b5823e5a95c9f0644dbbcf10e8afe44b,60.30065894126892,9.097125053405762,8.981292963027954,9.039209008216858,9.097125053405762,11.714128017425537,11.733030080795288,11.723579049110413,11.733030080795288,9.510990858078003,9.256929159164429,9.383960008621216,9.510990858078003
c6f24b55e3ece33663083d99a716072ad2ad875a,60.32884192466736,9.019680976867676,8.795380115509033,8.907530546188354,9.019680976867676,11.822230100631714,11.770087003707886,11.7961585521698,11.822230100631714,9.55778694152832,9.355988025665283,9.456887483596802,9.55778694152832
dfe800bbd5b8cfe13b6c3b662995064ffed055a6,60.26488280296326,8.979671955108643,8.946324110031128,8.962998032569885,8.979671955108643,11.854099035263062,11.676852941513062,11.765475988388062,11.854099035263062,9.788429021835327,9.012099027633667,9.400264024734497,9.788429021835327
2eef0dc03d4fd6d7363cdb8fc02c4d5d188c1a88,60.28468585014343,9.227930068969727,8.937855958938599,9.082893013954163,9.227930068969727,11.672286987304688,11.647678852081299,11.659982919692993,11.672286987304688,9.270930051803589,9.520982027053833,9.395956039428711,9.520982027053833
a6497a43ec42919e68b4b7eee9745568a35c6637,60.85869789123535,9.231236934661865,9.070106983184814,9.15067195892334,9.231236934661865,11.785614967346191,11.868198871612549,11.82690691947937,11.868198871612549,9.379995107650757,9.51618504524231,9.448090076446533,9.51618504524231
923467279a9387ed498a0fc2c7c315a7d7749a84,60.754995822906494,9.1721830368042,9.119411945343018,9.145797491073608,9.1721830368042,11.794826030731201,11.729943990707397,11.7623850107193,11.794826030731201,9.38840103149414,9.541993141174316,9.465197086334229,9.541993141174316
cc400e266c99087113b3599d170e93c6d9f2d664,59.936142921447754,9.185705184936523,8.708392143249512,8.947048664093018,9.185705184936523,11.740074872970581,11.63742709159851,11.688750982284546,11.740074872970581,9.380314111709595,9.276803970336914,9.328559041023254,9.380314111709595
946746c63fafeb4f13dec18dc4f5ca626193d26b,61.3388888835907,9.326930046081543,9.320711851119995,9.323820948600769,9.326930046081543,11.997475862503052,11.913321018218994,11.955398440361023,11.997475862503052,9.522990942001343,9.2480309009552,9.385510921478271,9.522990942001343
d7c2d4ee1aaba2ec4c79025bd43fea9a2d7ad2d3,61.16431903839111,9.192463159561157,9.29077410697937,9.241618633270264,9.29077410697937,11.523950815200806,11.993813037872314,11.75888192653656,11.993813037872314,9.750216960906982,9.40490198135376,9.577559471130371,9.750216960906982
f40a15dd23bcb255e7fd095778a2a3b495a2c639,60.60470986366272,9.146703958511353,9.018493890762329,9.08259892463684,9.146703958511353,11.84943413734436,11.77472710609436,11.81208062171936,11.84943413734436,9.51264500617981,9.295541048049927,9.404093027114868,9.51264500617981
d61a8bcb2a17c98ccc3ab3173364c7dbf5bc06b5,61.8763210773468,9.189074993133545,9.362712860107422,9.275893926620483,9.362712860107422,11.921494960784912,12.00604796409607,11.96377146244049,12.00604796409607,9.681973934173584,9.706072092056274,9.69402301311493,9.706072092056274
8cd633ad19722c5e215c66e426282108826c9a6b,61.133413791656494,9.208383083343506,9.085551977157593,9.14696753025055,9.208383083343506,11.737951040267944,11.72242283821106,11.730186939239502,11.737951040267944,9.61689805984497,9.754910945892334,9.685904502868652,9.754910945892334
20f8f9422b69a1e38213e4cd449165221477a13d,61.08644199371338,9.381532907485962,8.82405400276184,9.102793455123901,9.381532907485962,11.756048917770386,11.760610103607178,11.758329510688782,11.760610103607178,9.516109943389893,9.840770959854126,9.67844045162201,9.840770959854126
e7c2e61b62aa6fd8b57dae6587e77e18db7d70bf,61.725301027297974,9.497668981552124,9.049179077148438,9.27342402935028,9.497668981552124,11.78490686416626,11.886911869049072,11.835909366607666,11.886911869049072,9.825443983078003,9.672781944274902,9.749112963676453,9.825443983078003
5589c978fbafd79d8f15ad48fd659fedd6362d4d,61.73156023025513,9.479161024093628,9.231261014938354,9.355211019515991,9.479161024093628,11.669434070587158,11.95796799659729,11.813701033592224,11.95796799659729,9.82338809967041,9.560595035552979,9.691991567611694,9.82338809967041
d4fd107409388b8b49a1ad384d5dc8f479b50dc0,61.23161506652832,9.324942827224731,9.04195785522461,9.18345034122467,9.324942827224731,12.029304027557373,11.868643999099731,11.948974013328552,12.029304027557373,9.494454860687256,9.465027093887329,9.479740977287292,9.494454860687256
2873de1a59fb2f4967395a3ec4f88bcc43db35ce,61.698269844055176,9.525665998458862,9.28727388381958,9.406469941139221,9.525665998458862,12.012322902679443,11.816552877426147,11.914437890052795,12.012322902679443,9.51256799697876,9.536564826965332,9.524566411972046,9.536564826965332
6e2ef7057bda332489b78cbde3fc4e50ad849e35,60.38637089729309,9.089308977127075,9.079239130020142,9.084274053573608,9.089308977127075,11.792717933654785,11.8402841091156,11.816501021385193,11.8402841091156,9.404300928115845,9.17323112487793,9.288766026496887,9.404300928115845
4a28612f60f863ac97d67d4ee48fe8ac8345966d,62.238194942474365,9.557813882827759,9.327293872833252,9.442553877830505,9.557813882827759,11.846681118011475,11.99190378189087,11.919292449951172,11.99190378189087,9.7727530002594,9.732887029647827,9.752820014953613,9.7727530002594
6d3ffa4878c7eb976d30e89a01847841bf245af5,60.39877510070801,9.43271017074585,8.80286979675293,9.11778998374939,9.43271017074585,11.693234205245972,11.725723028182983,11.709478616714478,11.725723028182983,9.398328065872192,9.337999820709229,9.36816394329071,9.398328065872192
1b4969f9d71d67135ed40d8d878c116348a2dc28,60.37374472618103,9.323267936706543,8.569953203201294,8.946610569953918,9.323267936706543,11.849242925643921,11.82571792602539,11.837480425834656,11.849242925643921,9.367671012878418,9.430938959121704,9.399304986000061,9.430938959121704
